idOrganizacionPolitica,idExpediente,idJuradoUbicacion,idSolicitudLista,idTipoEleccion,strCarpeta,strCodExpediente,strDistritoElec,strEstadoLista,strJuradoElectoral,strOrganizacionPolitica,strRegion,strTipoOrganizacion,strUbigeo,idPlanGobierno,idProcesoElectoral,fecha_registro
1366,90512,1505,22594,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004117,APURIMAC,INSCRITO,ABANCAY,FUERZA POPULAR,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
14,90900,1554,22993,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004490,PIURA,INSCRITO,PIURA 1,PARTIDO DEMOCRATICO SOMOS PERU,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
1257,90949,1508,22849,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004539,AREQUIPA,INSCRITO,AREQUIPA 1,ALIANZA PARA EL PROGRESO,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
2646,90664,1522,22585,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004262,CUSCO,INSCRITO,CUSCO,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
2840,90909,1553,22882,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004499,PASCO,INSCRITO,PASCO,PARTIDO MORADO,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
47,90793,1526,22872,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004387,JUNIN,INSCRITO,HUANCAYO,UNION POR EL PERU,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
2731,90947,1526,22743,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004537,JUNIN,INSCRITO,HUANCAYO,PODEMOS PERU,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
2840,90998,1522,23113,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004587,CUSCO,INSCRITO,CUSCO,PARTIDO MORADO,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
14,90775,1551,22964,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004370,SAN MARTIN,INSCRITO,MOYOBAMBA,PARTIDO DEMOCRATICO SOMOS PERU,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
1257,91005,1521,23077,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004594,UCAYALI,INSCRITO,CORONEL PORTILLO,ALIANZA PARA EL PROGRESO,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
2173,91122,1505,23197,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004711,APURIMAC,INSCRITO,ABANCAY,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
21,91001,1517,22815,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004590,AMAZONAS,INSCRITO,CHACHAPOYAS,VICTORIA NACIONAL,AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
15,90893,1556,22668,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004483,PUNO,INSCRITO,PUNO,PARTIDO POPULAR CRISTIANO - PPC,PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
22,90829,1531,22711,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004419,LIMA PROVINCIAS,INSCRITO,HUAURA,RENOVACION POPULAR,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
2218,90913,1564,22982,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004503,TUMBES,INSCRITO,TUMBES,PARTIDO POLITICO NACIONAL PERU LIBRE,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
2218,90751,1521,22932,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004346,UCAYALI,INSCRITO,CORONEL PORTILLO,PARTIDO POLITICO NACIONAL PERU LIBRE,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
22,90916,1532,22702,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004506,ICA,INSCRITO,ICA,RENOVACION POPULAR,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
2173,90727,1551,22869,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004324,SAN MARTIN,INSCRITO,MOYOBAMBA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
5,91079,1528,23009,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004668,ANCASH,INSCRITO,HUARAZ,RENACIMIENTO UNIDO NACIONAL,ANCASH,PARTIDOS POLITICOS,020000,0,110,2021-03-14 14:20:15
1257,91085,1525,22784,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004674,HUANCAVELICA,INSCRITO,HUANCAVELICA,ALIANZA PARA EL PROGRESO,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
55,90925,1532,23090,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004515,ICA,IMPROCEDENTE,ICA,PERU PATRIA SEGURA,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
2731,90915,1511,22968,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004505,CAJAMARCA,INSCRITO,CAJAMARCA,PODEMOS PERU,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
2731,90736,1517,22783,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004333,AMAZONAS,INSCRITO,CHACHAPOYAS,PODEMOS PERU,AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
1257,91021,1561,23073,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004610,TACNA,INSCRITO,TACNA,ALIANZA PARA EL PROGRESO,TACNA,PARTIDOS POLITICOS,220000,0,110,2021-03-14 14:20:15
2840,90836,1508,22989,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004426,AREQUIPA,INSCRITO,AREQUIPA 1,PARTIDO MORADO,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
21,91135,1522,23161,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004724,CUSCO,INSCRITO,CUSCO,VICTORIA NACIONAL,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
22,90975,1522,22699,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004565,CUSCO,INSCRITO,CUSCO,RENOVACION POPULAR,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
179,91026,1562,22892,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004615,MADRE DE DIOS,INSCRITO,TAMBOPATA,PARTIDO NACIONALISTA PERUANO,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
2646,90646,1511,22768,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004244,CAJAMARCA,INSCRITO,CAJAMARCA,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
2173,91041,1512,23100,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004630,CALLAO,INSCRITO,CALLAO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
22,90717,1553,22717,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004314,PASCO,INSCRITO,PASCO,RENOVACION POPULAR,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
4,90742,1532,22923,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004339,ICA,INSCRITO,ICA,ACCION POPULAR,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
21,91050,1524,23152,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004639,AYACUCHO,INSCRITO,HUAMANGA,VICTORIA NACIONAL,AYACUCHO,PARTIDOS POLITICOS,050000,0,110,2021-03-14 14:20:15
179,90978,1556,22550,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004568,PUNO,INSCRITO,PUNO,PARTIDO NACIONALISTA PERUANO,PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
179,90980,1525,22901,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004570,HUANCAVELICA,INSCRITO,HUANCAVELICA,PARTIDO NACIONALISTA PERUANO,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
5,91110,1532,23026,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004699,ICA,INSCRITO,ICA,RENACIMIENTO UNIDO NACIONAL,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
14,90550,1537,22695,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004154,LIMA,INSCRITO,LIMA CENTRO 2,PARTIDO DEMOCRATICO SOMOS PERU,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
22,90750,1508,22694,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004345,AREQUIPA,INSCRITO,AREQUIPA 1,RENOVACION POPULAR,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
1264,90799,1526,22648,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004393,JUNIN,INSCRITO,HUANCAYO,JUNTOS POR EL PERU,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
2857,91138,1537,23187,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004727,LIMA,IMPROCEDENTE,LIMA CENTRO 2,PARTIDO FRENTE DE LA ESPERANZA 2021,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
1257,91019,1563,22788,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004608,LA LIBERTAD,INSCRITO,TRUJILLO,ALIANZA PARA EL PROGRESO,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
2840,90662,1564,22785,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004260,TUMBES,INSCRITO,TUMBES,PARTIDO MORADO,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
22,90714,1525,22700,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004311,HUANCAVELICA,INSCRITO,HUANCAVELICA,RENOVACION POPULAR,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
2840,90817,1527,22954,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004407,HUANUCO,INSCRITO,HUANUCO,PARTIDO MORADO,HUANUCO,PARTIDOS POLITICOS,090000,0,110,2021-03-14 14:20:15
15,90993,1511,22652,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004583,CAJAMARCA,INSCRITO,CAJAMARCA,PARTIDO POPULAR CRISTIANO - PPC,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
1366,90532,1561,22604,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004137,TACNA,INSCRITO,TACNA,FUERZA POPULAR,TACNA,PARTIDOS POLITICOS,220000,0,110,2021-03-14 14:20:15
2646,90603,1562,22549,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004202,MADRE DE DIOS,INSCRITO,TAMBOPATA,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
2840,90709,1511,22862,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004306,CAJAMARCA,INSCRITO,CAJAMARCA,PARTIDO MORADO,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
47,91144,1537,22519,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004733,LIMA,INSCRITO,LIMA CENTRO 2,UNION POR EL PERU,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
2731,90992,1537,23102,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004582,LIMA,INSCRITO,LIMA CENTRO 2,PODEMOS PERU,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
1264,90768,1532,22812,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004363,ICA,INSCRITO,ICA,JUNTOS POR EL PERU,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
21,91099,1536,22837,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004688,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,VICTORIA NACIONAL,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
5,91082,1508,23012,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004671,AREQUIPA,INSCRITO,AREQUIPA 1,RENACIMIENTO UNIDO NACIONAL,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
2191,90986,1536,23122,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004576,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,DEMOCRACIA DIRECTA,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
5,91126,1531,23038,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004715,LIMA PROVINCIAS,INSCRITO,HUAURA,RENACIMIENTO UNIDO NACIONAL,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
22,90665,1564,22723,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004263,TUMBES,INSCRITO,TUMBES,RENOVACION POPULAR,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
2191,90670,1522,22773,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004268,CUSCO,INSCRITO,CUSCO,DEMOCRACIA DIRECTA,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
21,90976,1563,22831,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004566,LA LIBERTAD,INSCRITO,TRUJILLO,VICTORIA NACIONAL,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
179,90845,1505,22640,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004435,APURIMAC,INSCRITO,ABANCAY,PARTIDO NACIONALISTA PERUANO,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
1264,90928,1553,22657,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004518,PASCO,INSCRITO,PASCO,JUNTOS POR EL PERU,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
47,91120,1524,23097,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004709,AYACUCHO,INSCRITO,HUAMANGA,UNION POR EL PERU,AYACUCHO,PARTIDOS POLITICOS,050000,0,110,2021-03-14 14:20:15
15,91105,1564,22662,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004694,TUMBES,INSCRITO,TUMBES,PARTIDO POPULAR CRISTIANO - PPC,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
2218,90848,1531,22972,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004438,LIMA PROVINCIAS,INSCRITO,HUAURA,PARTIDO POLITICO NACIONAL PERU LIBRE,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
2160,91089,1528,23154,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004678,ANCASH,INSCRITO,HUARAZ,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ANCASH,PARTIDOS POLITICOS,020000,0,110,2021-03-14 14:20:15
14,90798,1553,22770,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004392,PASCO,INSCRITO,PASCO,PARTIDO DEMOCRATICO SOMOS PERU,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
2840,90716,1512,22880,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004313,CALLAO,INSCRITO,CALLAO,PARTIDO MORADO,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
1264,90802,1562,22745,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004395,MADRE DE DIOS,INSCRITO,TAMBOPATA,JUNTOS POR EL PERU,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
179,91065,1536,22920,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004654,,INSCRITO,LIMA CENTRO 1,PARTIDO NACIONALISTA PERUANO,,PARTIDOS POLITICOS,,16544,110,2021-03-14 14:20:15
2646,90697,1536,22569,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004295,,INSCRITO,LIMA CENTRO 1,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,,PARTIDOS POLITICOS,,16499,110,2021-03-14 14:20:15
14,90853,1536,23016,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004443,,INSCRITO,LIMA CENTRO 1,PARTIDO DEMOCRATICO SOMOS PERU,,PARTIDOS POLITICOS,,16527,110,2021-03-14 14:20:15
1257,91055,1536,22858,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004644,,INSCRITO,LIMA CENTRO 1,ALIANZA PARA EL PROGRESO,,PARTIDOS POLITICOS,,16533,110,2021-03-14 14:20:15
4,91159,1536,23189,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004748,,INSCRITO,LIMA CENTRO 1,ACCION POPULAR,,PARTIDOS POLITICOS,,0,110,2021-03-14 14:20:15
15,91145,1536,23200,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004734,,INSCRITO,LIMA CENTRO 1,PARTIDO POPULAR CRISTIANO - PPC,,PARTIDOS POLITICOS,,16500,110,2021-03-14 14:20:15
2160,91163,1536,23199,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004752,,INSCRITO,LIMA CENTRO 1,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",,PARTIDOS POLITICOS,,16520,110,2021-03-14 14:20:15
2840,90865,1536,23004,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004455,,INSCRITO,LIMA CENTRO 1,PARTIDO MORADO,,PARTIDOS POLITICOS,,16532,110,2021-03-14 14:20:15
1366,90391,1536,22580,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021003996,,INSCRITO,LIMA CENTRO 1,FUERZA POPULAR,,PARTIDOS POLITICOS,,16491,110,2021-03-14 14:20:15
1264,90907,1536,22962,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004497,,INSCRITO,LIMA CENTRO 1,JUNTOS POR EL PERU,,PARTIDOS POLITICOS,,16518,110,2021-03-14 14:20:15
2218,91160,1536,23086,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004749,,INSCRITO,LIMA CENTRO 1,PARTIDO POLITICO NACIONAL PERU LIBRE,,PARTIDOS POLITICOS,,16545,110,2021-03-14 14:20:15
22,90905,1536,23063,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004495,,INSCRITO,LIMA CENTRO 1,RENOVACION POPULAR,,PARTIDOS POLITICOS,,16498,110,2021-03-14 14:20:15
2731,91075,1536,23116,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004664,,INSCRITO,LIMA CENTRO 1,PODEMOS PERU,,PARTIDOS POLITICOS,,16537,110,2021-03-14 14:20:15
2191,90921,1536,23059,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004511,,INSCRITO,LIMA CENTRO 1,DEMOCRACIA DIRECTA,,PARTIDOS POLITICOS,,16502,110,2021-03-14 14:20:15
2173,91164,1536,23211,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004753,,INSCRITO,LIMA CENTRO 1,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,PARTIDOS POLITICOS,,16543,110,2021-03-14 14:20:15
5,91063,1536,23060,3,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004652,,INSCRITO,LIMA CENTRO 1,RENACIMIENTO UNIDO NACIONAL,,PARTIDOS POLITICOS,,16534,110,2021-03-14 14:20:15
